fx fy fz tx ty tz 
-1.613131 0.662858 14.894062 -0.035759 -0.692187 -0.177027
-1.596671 0.729683 14.251236 -0.032015 -0.702876 -0.173141
-1.477555 0.880156 13.768175 -0.016581 -0.707281 -0.162441
-1.238776 0.964988 13.342819 -0.007709 -0.688778 -0.145291
-1.131424 1.110132 13.208809 -0.020659 -0.679618 -0.129647
-1.042702 1.051610 13.198390 -0.014776 -0.682331 -0.118517
-0.860755 0.927731 13.348763 0.000898 -0.644555 -0.099582
-0.866406 0.962005 13.404202 -0.001465 -0.638910 -0.095075
-1.024390 0.930625 13.635697 0.010065 -0.654803 -0.093429
-1.132285 0.833645 13.911830 0.020053 -0.642860 -0.087851
-1.126217 0.735319 14.301495 0.015791 -0.606899 -0.084230
-1.260572 0.679547 14.601284 -0.006008 -0.597916 -0.084225
-1.368382 0.767361 14.763681 -0.052164 -0.603289 -0.088000
-1.397752 0.732803 15.103013 -0.063514 -0.610777 -0.091634
-1.336716 0.670182 15.592112 -0.051792 -0.623411 -0.096685
-1.322732 0.783421 15.770614 -0.060550 -0.633151 -0.101170
-1.332854 0.879654 15.958234 -0.073252 -0.640685 -0.109037
-1.275795 0.822934 16.186501 -0.075193 -0.629830 -0.114082
-1.277219 0.595121 16.558094 -0.056842 -0.628342 -0.120913
-1.319233 0.459886 16.774035 -0.045414 -0.632762 -0.126056
-1.373352 0.484263 16.846061 -0.046638 -0.641048 -0.130033
-1.396139 0.479744 16.944290 -0.039653 -0.646677 -0.132568
-1.383465 0.456533 17.158895 -0.029013 -0.649339 -0.134215
-1.366477 0.487753 17.300716 -0.028512 -0.651621 -0.135868
-1.347006 0.592829 17.322889 -0.042211 -0.647769 -0.135595
-1.325039 0.607742 17.418801 -0.047406 -0.644359 -0.135292
-1.317025 0.597243 17.557206 -0.049732 -0.638778 -0.134365
-1.312098 0.587496 17.715915 -0.053795 -0.635006 -0.133511
-1.318233 0.601668 17.874002 -0.058768 -0.633161 -0.132202
-1.286956 0.588137 18.143750 -0.059436 -0.627321 -0.130195
-1.306280 0.513886 18.448698 -0.049252 -0.633600 -0.129891
-1.295054 0.494952 18.814403 -0.048732 -0.632691 -0.128637
-1.330144 0.448864 19.235631 -0.049052 -0.639965 -0.129837
-1.364030 0.370490 19.680457 -0.052026 -0.642662 -0.130480
-1.368839 0.314388 20.149860 -0.061510 -0.641121 -0.132132
-1.393790 0.265367 20.597012 -0.071507 -0.638495 -0.136588
-1.429777 0.204409 21.002441 -0.074940 -0.631677 -0.141815
-1.433847 0.206478 21.259839 -0.078824 -0.622280 -0.145321
-1.455295 0.172819 21.349370 -0.075724 -0.611794 -0.145846
-1.448350 0.275627 21.293239 -0.094345 -0.594200 -0.145371
