EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 39    8     1     0     1     4     0     10   -13.82  -30.717333
 3     -3    -1    1     0     -11   -17   2    -13.58  -30.458725
 54    -1    0     -2    -1    5     11    -3   -13.53  -30.175903
 24    5     -3    -2    -2    -1    0     4    -13.55  -29.865894
 -27   -3    1     3     2     5     -8    -15  -13.91  -29.529900
 -40   -6    -2    1     -2    -20   -18   2    -13.85  -29.179338
 31    -4    -3    -10   1     10    6     -3   -13.90  -28.823908
 6     -19   -3    2     3     6     -1    -47  -14.08  -28.483490
 7     9     -1    -6    -10   -10   -1    22   -14.77  -28.187706
 55    8     0     3     2     -9    5     15   -15.00  -27.962280
 -19   0     -1    1     2     15    -5    0    -15.10  -27.823572
 -57   2     -1    0     -1    -7    2     -1   -15.30  -27.757206
 -71   3     -1    0     -1    1     6     -4   -15.33  -27.746183
 -50   -5    1     1     -1    -6    1     -5   -15.27  -27.772402
 48    -4    -6    -2    -2    -5    -11   -1   -15.51  -27.832138
 -65   7     3     3     1     -2    2     34   -16.20  -27.941612
 55    -8    -4    -3    -1    -6    -3    -34  -16.68  -28.136070
 36    6     -2    -5    -3    5     23    18   -17.22  -28.450890
 -1    -3    1     -1    2     9     -3    -25  -17.72  -28.909695
 -33   -1    1     1     3     3     -4    -3   -19.06  -29.501429
 115   21    2     2     -3    2     56    40   -19.24  -30.196373
 115   21    2     2     -3    2     56    40   -19.26  -30.983974
 -120  -26   0     7     -1    -26   -30   -60  -19.47  -31.868662
 -36   9     0     -3    -4    -2    8     38   -19.75  -32.853535
 8     -14   -7    -12   -2    10    -26   -22  -20.16  -33.895901
 62    6     -1    -3    -5    -17   8     22   -20.55  -34.929558
 62    6     -1    -3    -5    -17   8     22   -20.97  -35.880024
 62    -1    -5    -14   -1    1     6     2    -21.63  -36.698574
 -86   -30   -1    10    3     1     -48   -75  -22.53  -37.385975
 -6    -8    -2    1     -1    1     2     -4   -24.75  -37.967545
 -6    -8    -2    1     -1    1     2     -4   -25.12  -38.470684
 -62   4     0     -2    1     13    1     10   -25.08  -38.921791
 100   -17   -5    -3    -2    -21   3     -34  -24.61  -39.341442
 103   12    3     -2    2     9     -5    8    -24.16  -39.743687
 103   12    3     -2    2     9     -5    8    -24.28  -40.132133
 -43   -12   -5    0     -1    13    11    6    -24.39  -40.498966
 66    17    4     2     1     -5    -1    14   -24.49  -40.831131
 -15   -5    -2    -4    -7    -21   -7    -9   -24.51  -41.119469
 -15   -5    -2    -4    -7    -21   -7    -9   -24.58  -41.359509
 -18   13    2     3     -3    17    14    72   -24.75  -41.554146
 -86   -35   -3    10    5     -36   -33   -128 -25.27  -41.715569
 80    14    -9    -25   -8    17    35    -10  -25.96  -41.861179
