fx fy fz tx ty tz 
-1.210194 -0.572536 17.839916 -0.156016 -0.652571 -0.111950
-1.258162 -0.534508 18.264545 -0.177656 -0.653285 -0.111136
-1.214948 -0.631044 18.804285 -0.174272 -0.649127 -0.111338
-1.181228 -0.621766 19.185648 -0.180964 -0.641703 -0.112118
-1.194635 -0.546434 19.433809 -0.198621 -0.636470 -0.113416
-1.201665 -0.652670 19.882000 -0.196774 -0.624536 -0.113264
-1.294751 -0.819933 20.349877 -0.194956 -0.629345 -0.115328
-1.268753 -0.850147 20.637928 -0.208170 -0.626331 -0.115844
-1.175980 -0.938729 20.948127 -0.203944 -0.623017 -0.115301
-1.101066 -1.062469 21.363830 -0.191622 -0.630155 -0.118212
-1.114497 -1.054500 21.606837 -0.202548 -0.639287 -0.120318
-1.136847 -1.043872 21.738705 -0.219224 -0.647678 -0.123154
-1.137826 -1.117485 22.007835 -0.222214 -0.651762 -0.125003
-1.118886 -1.169986 22.199473 -0.227841 -0.654179 -0.126238
-1.078504 -1.114179 22.271853 -0.244899 -0.656920 -0.128261
-1.108577 -1.179736 22.541919 -0.239623 -0.671967 -0.132236
-1.088393 -1.286334 22.790204 -0.231179 -0.676965 -0.135627
-1.116766 -1.242725 22.880492 -0.245830 -0.686594 -0.139718
-1.158422 -1.298092 23.131682 -0.245053 -0.692875 -0.143180
-1.159944 -1.305698 23.321446 -0.249393 -0.692847 -0.145531
-1.218967 -1.201928 23.416326 -0.267599 -0.709176 -0.149575
-1.209956 -1.158652 23.568188 -0.276810 -0.714919 -0.151538
-1.191035 -1.147589 23.730827 -0.280393 -0.725915 -0.154893
-1.219089 -1.037090 23.728281 -0.295154 -0.738677 -0.158277
-1.243037 -0.994122 23.759007 -0.297252 -0.747742 -0.162289
-1.268340 -0.961908 23.743616 -0.297891 -0.752205 -0.164936
-1.325307 -0.918220 23.643218 -0.300743 -0.763436 -0.168252
-1.331953 -0.856890 23.496928 -0.305913 -0.772219 -0.170914
-1.343627 -0.812467 23.345314 -0.307476 -0.787011 -0.173576
-1.342316 -0.780928 23.197391 -0.307802 -0.798846 -0.176410
-1.362378 -0.730103 23.093407 -0.311226 -0.808558 -0.178807
-1.343393 -0.672310 22.989264 -0.316827 -0.802345 -0.178186
-1.361127 -0.627248 22.930656 -0.319996 -0.800228 -0.177734
-1.351508 -0.617489 22.921403 -0.315311 -0.791409 -0.175533
-1.338087 -0.588090 22.919396 -0.315343 -0.780416 -0.171641
-1.324905 -0.586366 22.939550 -0.317633 -0.770561 -0.168983
-1.313426 -0.613165 22.941374 -0.319785 -0.764423 -0.167263
-1.315912 -0.619402 22.954581 -0.321475 -0.764177 -0.166905
-1.301380 -0.596371 22.943793 -0.322828 -0.762796 -0.166501
-1.298154 -0.579237 22.918816 -0.321747 -0.764175 -0.166893
-1.308861 -0.542485 22.855791 -0.324374 -0.765236 -0.167064
-1.286499 -0.510135 22.730408 -0.328463 -0.762499 -0.166746
-1.271209 -0.507790 22.623735 -0.328195 -0.759185 -0.166034
-1.262048 -0.507618 22.447645 -0.325570 -0.758854 -0.166298
-1.270940 -0.555650 22.358397 -0.312651 -0.760331 -0.166367
-1.253631 -0.625459 22.187854 -0.296455 -0.755977 -0.164900
-1.236869 -0.627526 21.979541 -0.291733 -0.755334 -0.164508
-1.274111 -0.649465 21.841426 -0.285876 -0.761085 -0.164596
-1.273791 -0.708056 21.758677 -0.274802 -0.762944 -0.164348
-1.281177 -0.693234 21.618208 -0.273657 -0.762890 -0.163386
-1.299852 -0.626253 21.392813 -0.279608 -0.766206 -0.162372
-1.278342 -0.595890 21.245341 -0.280952 -0.761934 -0.160680
-1.263145 -0.590199 21.140192 -0.278303 -0.758016 -0.159160
-1.251925 -0.547702 21.042497 -0.282238 -0.751659 -0.156321
-1.243539 -0.509492 20.941967 -0.284661 -0.751171 -0.154954
-1.223306 -0.490752 20.932580 -0.283811 -0.746666 -0.152889
-1.216479 -0.478447 20.919893 -0.282974 -0.746585 -0.152402
-1.246936 -0.478900 20.910549 -0.281225 -0.752664 -0.152968
-1.240682 -0.479254 20.896629 -0.280542 -0.750516 -0.152178
-1.249440 -0.468004 20.891723 -0.280863 -0.750967 -0.152299
-1.256271 -0.455304 20.847352 -0.282543 -0.752209 -0.153024
