EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -21   27    8     4     4     3     -6    22   -30.42  -29.747507
 -21   27    8     4     4     3     -6    22   -30.44  -29.149282
 5     24    -8    -3    -2    1     4     -15  -30.30  -28.505945
 16    33    5     -3    -5    -6    -5    -7   -30.42  -27.831860
 16    33    5     -3    -5    -6    -5    -7   -30.48  -27.138393
 0     16    10    1     0     -2    -12   14   -30.46  -26.437382
 -7    -97   -11   -2    -1    -3    -9    -10  -30.31  -25.733250
 25    0     -3    0     -2    -2    10    36   -30.20  -25.028559
 -37   -22   -11   -4    -1    0     -2    -26  -30.27  -24.341311
 14    -9    -2    1     2     0     1     -2   -30.28  -23.700291
 14    -9    -2    1     2     0     1     -2   -30.11  -23.122934
 43    -24   2     1     1     -3    9     12   -29.96  -22.614727
 -31   -19   -8    1     -1    1     -1    -4   -29.95  -22.188875
 -31   -19   -8    1     -1    1     -1    -4   -29.66  -21.862362
 -30   3     3     0     1     0     0     -8   -29.54  -21.642204
 -30   3     3     0     1     0     0     -8   -29.54  -21.524986
 22    -59   -3    0     -2    -4    -11   -2   -29.29  -21.498936
 -9    43    0     0     -1    2     -8    -3   -29.06  -21.541935
 5     -10   2     4     3     3     1     2    -28.84  -21.621794
 -7    -12   -6    -2    -3    -4    -4    -28  -28.66  -21.704939
 7     -44   7     2     2     0     -2    7    -28.35  -21.764837
 1     32    1     -2    -1    -3    -6    -4   -28.27  -21.783308
 1     32    1     -2    -1    -3    -6    -4   -28.19  -21.742979
 -3    -5    -6    0     -2    1     4     20   -28.16  -21.626392
 -3    -5    -6    0     -2    1     4     20   -28.02  -21.419075
 -6    26    4     -2    -2    3     17    6    -27.83  -21.112240
 -38   14    -10   -5    -2    -1    -13   -34  -27.66  -20.710529
 26    1     -6    -2    0     0     11    16   -27.61  -20.240612
 -15   7     4     1     -2    -1    -19   -10  -27.37  -19.737309
 -12   8     0     -2    -4    -6    -3    -17  -27.36  -19.225147
 4     -4    13    1     0     -2    -10   -8   -27.32  -18.712105
 -17   -19   -3    -2    -2    -3    5     -2   -27.22  -18.200600
 -17   12    -2    -4    -3    -4    -31   -21  -26.87  -17.698784
 -17   12    -2    -4    -3    -4    -31   -21  -26.87  -17.221498
 7     2     -2    -3    -3    -3    11    22   -26.98  -16.790468
 -20   -3    -4    1     0     0     -3    -11  -26.63  -16.422106
 -33   -8    6     4     3     2     -1    -4   -26.65  -16.125610
 8     -6    -3    -4    -4    -4    6     -8   -26.72  -15.912262
 8     -6    -3    -4    -4    -4    6     -8   -26.58  -15.788198
 -25   -21   -8    -1    -1    -1    11    8    -26.64  -15.756963
 -3    11    6     2     2     1     -2    -22  -26.57  -15.811034
 -3    11    6     2     2     1     -2    -22  -26.57  -15.932737
 7     -28   -5    0     -1    -2    -8    -9   -26.63  -16.092196
 -14   14    -4    -1    0     -4    -27   -2   -26.34  -16.262970
 -10   15    -6    -2    0     -2    -13   15   -26.20  -16.424597
 22    14    -1    0     1     2     -3    12   -26.37  -16.562202
 -24   -12   7     4     3     5     7     20   -26.46  -16.672369
 -24   -12   7     4     3     5     7     20   -26.44  -16.765368
 -33   -33   -18   -7    -6    -11   -23   -7   -26.50  -16.860554
 8     43    16    1     0     -3    -13   12   -26.54  -16.982044
 5     -2    -1    0     0     4     12    2    -26.63  -17.133696
 -9    -31   5     -3    -6    -6    1     -11  -26.35  -17.305058
 -6    -67   -3    1     0     3     10    5    -26.27  -17.477510
 35    3     -1    -5    -6    -6    -25   5    -26.37  -17.643644
 -12   -2    2     0     0     2     17    9    -26.45  -17.811859
 0     -14   -2    -1    0     8     24    -8   -26.56  -17.980326
 0     -14   -2    -1    0     8     24    -8   -26.57  -18.139395
 73    74    10    4     3     0     6     25   -26.46  -18.275944
 -10   -2    0     0     -1    -1    -4    -15  -26.42  -18.401669
 -44   3     0     2     -2    -3    0     -11  -26.44  -18.535709
 23    14    2     -2    -6    -6    3     8    -26.44  -18.694269
 23    14    2     -2    -6    -6    3     8    -26.33  -18.890100
 0     24    1     -1    -1    -1    -15   -13  -26.28  -19.132086
