EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 12    22    8     9     0     -11   78    51   0.35  -20.574076
 11    0     1     1     2     1     -19   -35  -0.07  -21.102802
 11    0     1     1     2     1     -19   -35  -0.09  -21.641920
 2     -12   -3    -2    -8    11    -34   -18  -0.05  -22.191145
 -102  -1    -1    -8    -11   -15   -35   71   -0.20  -22.743214
 -21   -3    -4    -6    2     20    11    20   -0.06  -23.292727
 86    0     1     10    5     -2    -43   5    -0.00  -23.833832
 86    0     1     10    5     -2    -43   5    0.29  -24.361868
 -10   0     -3    -9    -3    -19   -6    -25  0.34  -24.871323
 -18   -10   0     8     5     4     28    -26  0.17  -25.359022
 -9    3     0     -2    -3    -5    2     1    0.09  -25.821987
 72    32    3     0     -2    1     50    63   0.16  -26.257544
 72    32    3     0     -2    1     50    63   0.29  -26.667406
 -101  -22   0     9     3     -16   -41   -91  0.18  -27.054426
 -101  -22   0     9     3     -16   -41   -91  -0.04  -27.423426
 84    13    1     -8    -3    -2    28    38   -0.09  -27.776640
 -31   -16   -1    2     0     4     -23   -47  -0.08  -28.113720
 -31   -16   -1    2     0     4     -23   -47  0.02  -28.432972
 86    32    1     -7    -8    -8    56    46   0.01  -28.732754
 86    32    1     -7    -8    -8    56    46   0.19  -29.013254
 8     14    5     4     3     -3    0     10   0.20  -29.275286
 -51   -23   -3    6     -1    -6    -8    -7   0.03  -29.518888
 -51   -23   -3    6     -1    -6    -8    -7   0.02  -29.743015
 2     1     -1    -5    -3    -12   9     51   0.24  -29.946259
 2     1     -1    -5    -3    -12   9     51   0.24  -30.128637
 2     1     -1    -5    -3    -12   9     51   0.17  -30.290693
 -79   -24   -4    -1    2     9     -25   -82  0.17  -30.433187
 -22   -11   -2    -1    2     5     -15   -8   0.08  -30.557138
 -47   -9    -1    3     0     -3    0     8    0.02  -30.663698
 -47   -9    -1    3     0     -3    0     8    -0.08  -30.754051
 -47   1     -1    -5    -3    0     1     -2   -0.07  -30.829266
 -47   1     -1    -5    -3    0     1     -2   -0.07  -30.890223
 -36   -2    -1    2     0     -4    1     12   0.03  -30.937910
 -36   -2    -1    2     0     -4    1     12   -0.10  -30.973305
 34    -1    -3    -2    1     4     -11   -7   -0.13  -30.997328
 -1    -5    3     0     0     -3    -6    -4   0.09  -31.010893
 -18   -3    -3    0     0     -1    0     -1   0.14  -31.014849
 12    3     0     -1    -1    -1    3     8    0.08  -31.009987
 12    3     0     -1    -1    -1    3     8    0.16  -30.996914
 -4    3     1     0     -1    1     1     1    0.01  -30.976105
 -4    3     1     0     -1    1     1     1    0.11  -30.947950
 1     1     -2    -4    0     2     -3    -4   0.29  -30.912706
 0     -3    -1    -2    -2    -1    -2    -3   0.11  -30.870520
 0     -3    -1    -2    -2    -1    -2    -3   0.01  -30.821447
 -3    0     7     0     2     1     -1    0    -0.03  -30.765419
 -3    0     7     0     2     1     -1    0    -0.06  -30.702063
 -1    -3    -2    1     -7    -7    -3    -2   -0.02  -30.630808
 0     0     1     -1    2     0     0     1    0.05  -30.551104
 0     0     1     -1    2     0     0     1    0.08  -30.462482
 -3    0     -3    -1    -2    -1    -2    -1   0.02  -30.364412
 -3    0     -3    -1    -2    -1    -2    -1   -0.05  -30.256163
 1     1     -2    0     -1    0     0     -1   -0.00  -30.136860
 -3    -4    -5    -1    -3    -3    0     -1   -0.15  -30.005465
 -3    -4    -5    -1    -3    -3    0     -1   0.04  -29.860661
 0     1     0     1     4     3     0     1    0.10  -29.700857
 0     1     0     1     4     3     0     1    0.07  -29.524445
 0     0     0     -2    0     1     0     -1   -0.01  -29.329821
 -1    -1    0     -2    -2    -1    0     -3   0.09  -29.115210
 -1    -1    0     -2    -2    -1    0     -3   0.41  -28.878534
 0     -1    -2    0     1     -1    -1    0    0.43  -28.617371
 0     -1    -2    0     1     -1    -1    0    0.21  -28.328869
 0     0     0     2     0     1     -2    0    -0.03  -28.009722
 0     0     -1    0     0     0     1     0    0.01  -27.656252
 0     0     -1    0     0     0     1     0    -0.01  -27.264238
 -1    -1    1     -1    -3    -2    -2    -1   -0.11  -26.828825
 -1    -1    1     -1    -3    -2    -2    -1   -0.06  -26.344435
