EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -1    -1    -1    1     0     1     -1    0    -10.91  1.035969
 -1    0     -3    -1    -2    1     0     0    -10.70  1.115216
 -2    -2    -1    -1    -1    0     0     -1   -10.59  1.184886
 -1    -1    -2    0     0     -1    -3    0    -10.61  1.244899
 9     4     2     -2    -2    -1    0     -1   -10.62  1.294663
 9     4     2     -2    -2    -1    0     -1   -10.70  1.331742
 -5    -5    -1    -1    -2    -1    0     -1   -10.72  1.352738
 -2    -2    -1    0     0     -2    -2    -2   -10.58  1.356114
 -2    -2    -1    0     0     -2    -2    -2   -10.70  1.342610
 1     -1    -2    1     -1    -2    -1    1    -10.61  1.314175
 1     -4    0     0     1     0     -2    -2   -10.75  1.273091
 1     -4    0     0     1     0     -2    -2   -10.72  1.221964
 -6    -3    -1    -2    -1    -1    -1    -3   -10.86  1.162970
 -6    5     -3    -1    -1    1     -2    -1   -10.98  1.096634
 -6    5     -3    -1    -1    1     -2    -1   -11.02  1.022147
 -6    -10   -2    -2    0     0     2     -2   -11.16  0.938537
 2     1     2     1     -1    -2    -2    0    -11.40  0.845533
 2     1     2     1     -1    -2    -2    0    -11.44  0.744360
 0     7     0     -1    -3    -2    3     1    -11.68  0.637740
 -1    12    -3    0     1     -1    -10   -6   -11.91  0.529432
 -1    12    -3    0     1     -1    -10   -6   -12.15  0.422931
 5     5     0     -3    -3    -5    -6    -1   -12.44  0.320782
 -5    -13   -3    1     3     2     11    4    -12.81  0.223836
 -5    -13   -3    1     3     2     11    4    -13.96  0.131943
 1     -5    -1    -2    -3    -3    1     -3   -14.32  0.045347
 -1    -12   -3    -2    -1    -1    3     0    -14.81  0.120439
 -1    -12   -3    -2    -1    -1    3     0    -15.46  0.369375
 -3    15    2     0     -1    0     1     -2   -15.95  0.585206
 16    1     -2    -1    -1    0     4     20   -16.35  0.772836
 16    1     -2    -1    -1    0     4     20   -17.12  0.952023
 -3    10    0     0     1     0     -6    -11  -18.62  1.148482
 7     22    0     -1    1     3     7     1    -19.24  1.375005
 7     22    0     -1    1     3     7     1    -19.74  1.631789
 -3    2     -2    -1    1     0     -6    1    -20.14  1.916476
