EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -1    -8    2     -2    1     5     13    11   -47.19  -27.211006
 28    9     -3    -6    -4    -15   -34   -20  -47.23  -27.200178
 -38   -10   -4    -3    -2    1     -28   -5   -47.35  -27.194727
 22    1     0     2     4     17    -6    7    -47.69  -27.195692
 22    1     0     2     4     17    -6    7    -47.87  -27.203753
 70    -15   -7    -7    -6    4     -4    -16  -47.86  -27.218161
 13    -6    -3    -7    -10   -45   -3    -13  -47.99  -27.236811
 11    -5    2     4     5     1     -3    11   -48.12  -27.257519
 17    7     0     -2    2     13    -2    4    -48.14  -27.278406
 17    7     0     -2    2     13    -2    4    -48.30  -27.298000
 -96   15    -1    -5    -7    -20   17    28   -48.56  -27.315327
 -12   4     1     0     3     0     -37   25   -48.56  -27.330481
 56    1     3     10    8     15    18    -23  -48.76  -27.344812
 -93   -13   -6    -4    -3    2     9     11   -48.92  -27.359919
 47    13    1     1     1     -5    -4    24   -48.95  -27.376493
 11    -4    -1    2     -5    0     7     -2   -49.20  -27.393705
 11    -4    -1    2     -5    0     7     -2   -49.63  -27.410505
 -16   -4    -1    0     -1    -19   -29   -19  -49.98  -27.426310
 -16   -4    -1    0     -1    -19   -29   -19  -50.07  -27.441784
 -18   -5    -2    -8    -4    -17   -13   1    -49.97  -27.458279
 39    -17   0     5     5     12    -38   -41  -50.17  -27.477640
 -20   -11   -2    -2    -3    7     4     17   -50.52  -27.501408
 -81   -10   2     6     5     22    0     -24  -50.71  -27.529585
 -81   -10   2     6     5     22    0     -24  -50.77  -27.561502
 -86   -17   -3    -6    0     23    -3    -98  -50.68  -27.594728
 -86   -17   -3    -6    0     23    -3    -98  -50.47  -27.627375
 10    -18   -3    -4    -2    5     -13   -63  -50.60  -27.658365
 -66   10    -1    1     -2    -7    -12   13   -50.97  -27.687601
 -66   10    -1    1     -2    -7    -12   13   -51.20  -27.715225
 -53   -6    -6    -6    -14   -46   13    14   -51.61  -27.741409
 -53   -6    -6    -6    -14   -46   13    14   -51.79  -27.765713
 -10   -10   -4    -3    0     7     -17   31   -51.74  -27.787548
 9     -3    1     6     3     15    1     -60  -51.64  -27.806559
 87    15    -2    -3    0     -3    -38   -37  -51.49  -27.822857
 2     5     7     9     8     -17   31    36   -51.39  -27.837690
 2     5     7     9     8     -17   31    36   -51.45  -27.852415
 88    3     1     0     -1    12    10    12   -51.79  -27.868902
 68    11    4     5     5     2     20    85   -51.77  -27.887741
 -78   7     2     2     6     31    -6    -17  -51.82  -27.908895
 11    -7    -3    -5    -4    -4    -14   -13  -51.69  -27.931234
 11    -7    -3    -5    -4    -4    -14   -13  -51.65  -27.953917
 -23   -7    0     -2    -5    2     5     17   -51.77  -27.975853
 -25   -11   -5    -6    -4    -8    -11   -22  -51.60  -27.996313
 -85   -14   -2    -4    -2    -12   -2    43   -51.37  -28.014479
 44    10    1     3     1     9     20    36   -51.23  -28.029421
 44    10    1     3     1     9     20    36   -51.06  -28.041182
 24    8     0     3     2     9     12    64   -50.93  -28.050188
 1     0     2     6     7     8     29    19   -50.98  -28.057503
 58    -3    -8    -13   -5    -19   1     -34  -51.01  -28.063847
 -32   4     4     9     8     15    19    22   -51.20  -28.068956
 -32   4     4     9     8     15    19    22   -51.28  -28.072878
 92    19    3     0     -1    12    -8    40   -51.56  -28.075235
 -25   -21   -7    -8    -7    -2    -2    -6   -51.88  -28.076025
 -62   -16   -6    -4    -7    2     -19   -31  -51.91  -28.074728
 93    19    -2    -6    -8    -30   -28   -7   -51.87  -28.070995
 63    4     -2    0     -2    -9    -3    -45  -51.88  -28.065289
 -64   9     -2    -2    -7    -38   24    28   -51.66  -28.058468
 -40   -13   -6    -4    0     1     18    -5   -51.72  -28.051411
 -62   -20   -3    1     2     13    -48   -68  -51.86  -28.044655
 -62   -20   -3    1     2     13    -48   -68  -51.89  -28.040218
 -8    7     4     4     8     35    16    22   -51.99  -28.040241
 -29   16    -2    -6    -10   -14   -13   -55  -52.06  -28.046276
 5     -12   -7    -14   -4    13    -21   -3   -52.19  -28.058405
 28    1     4     8     3     2     12    16   -52.44  -28.075605
 28    1     4     8     3     2     12    16   -52.48  -28.096792
 -35   -3    1     2     -6    -45   -9    -11  -52.58  -28.121195
 -35   -3    1     2     -6    -45   -9    -11  -52.73  -28.147902
 -62   -13   -5    -9    -10   -30   -12   -11  -52.93  -28.176157
 -62   -13   -5    -9    -10   -30   -12   -11  -52.94  -28.205225
 3     4     -4    -6    -3    -4    -3    21   -52.97  -28.234301
 85    -1    3     11    9     23    25    5    -53.28  -28.262732
 85    -1    3     11    9     23    25    5    -53.51  -28.290541
 -19   -6    -5    -6    -3    -7    -9    -7   -53.67  -28.318064
 -19   -6    -5    -6    -3    -7    -9    -7   -53.87  -28.345770
 126   8     2     -5    -3    -26   47    4    -54.11  -28.373899
 -22   13    6     9     2     1     9     4    -54.13  -28.402994
 -22   13    6     9     2     1     9     4    -54.28  -28.433474
 -76   -36   -8    -6    -2    7     -38   -110 -54.47  -28.465675
 -76   -36   -8    -6    -2    7     -38   -110 -54.71  -28.498884
 -73   0     -3    -3    -3    -5    40    68   -54.88  -28.533018
 18    0     -3    0     3     26    -29   -9   -54.89  -28.568918
 18    0     -3    0     3     26    -29   -9   -55.11  -28.607689
 -58   -25   -6    -3    1     23    -9    -42  -55.00  -28.650141
 -58   -25   -6    -3    1     23    -9    -42  -55.02  -28.695822
 6     19    4     -2    -7    -49   5     23   -55.19  -28.743311
 99    -2    2     5     5     14    8     12   -55.39  -28.790577
 99    -2    2     5     5     14    8     12   -55.62  -28.836174
 64    -3    1     3     5     36    -57   -46  -55.86  -28.879620
 64    -3    1     3     5     36    -57   -46  -55.95  -28.922247
 105   50    3     -6    2     -4    31    23   -56.14  -28.966444
 -19   -18   -6    -4    -7    -3    -31   -69  -56.26  -29.014704
 -19   -18   -6    -4    -7    -3    -31   -69  -56.52  -29.067877
 -112  11    2     4     4     -11   18    42   -56.43  -29.125372
 -112  11    2     4     4     -11   18    42   -56.41  -29.186199
 96    -11   -4    -5    -4    20    28    45   -56.60  -29.249388
 -107  -22   -4    4     0     3     24    -25  -57.01  -29.313992
 -82   34    10    12    3     -10   27    77   -57.26  -29.379194
 101   3     3     2     2     -3    -41   -55  -57.86  -29.444319
 101   3     3     2     2     -3    -41   -55  -58.34  -29.509142
 -99   -24   -3    -1    -4    -23   -13   -64  -58.74  -29.573687
 81    18    -3    -10   -5    -14   26    -8   -58.93  -29.637850
 81    18    -3    -10   -5    -14   26    -8   -58.89  -29.701300
 -53   -1    2     3     0     15    6     94   -59.02  -29.763206
 -53   -1    2     3     0     15    6     94   -59.18  -29.822594
 27    -27   -8    -5    -3    -2    -35   -60  -59.46  -29.877920
 29    5     -3    -2    -2    17    84    61   -59.96  -29.928144
 29    5     -3    -2    -2    17    84    61   -60.44  -29.974585
 61    8     -2    -2    -5    1     20    80   -60.72  -30.020069
 61    8     -2    -2    -5    1     20    80   -60.78  -30.066420
 -87   13    0     -2    -1    14    -9    15   -60.84  -30.113394
 14    11    -3    -10   -8    6     2     25   -60.93  -30.159090
 -35   -17   -2    0     -5    -28   -94   -65  -61.00  -30.202490
 -19   -7    -7    -13   -2    6     -39   -11  -61.52  -30.244272
 -19   -7    -7    -13   -2    6     -39   -11  -62.32  -30.285585
 68    25    17    21    13    21    39    59   -63.04  -30.327969
 68    25    17    21    13    21    39    59   -63.53  -30.371061
 -30   -12   -3    0     -1    -3    35    -54  -63.58  -30.414093
 -25   7     2     4     7     5     -16   2    -63.65  -30.456398
 -25   7     2     4     7     5     -16   2    -63.75  -30.497795
 -127  -10   2     7     4     -4    -16   -46  -64.14  -30.538149
 -127  -10   2     7     4     -4    -16   -46  -64.51  -30.577059
 -28   -25   -1    0     0     -32   54    -73  -64.80  -30.614161
 -28   -25   -1    0     0     -32   54    -73  -64.79  -30.649500
 -44   -37   -13   -18   -19   -41   -77   -46  -64.41  -30.683748
 -56   -6    -2    0     -6    -11   -3    76   -64.24  -30.717859
 -56   -6    -2    0     -6    -11   -3    76   -64.52  -30.751541
 30    -12   -5    -4    4     11    30    -42  -64.95  -30.783991
 30    -12   -5    -4    4     11    30    -42  -65.78  -30.813723
 -22   7     -1    -1    -3    -14   -28   -10  -66.57  -30.840254
 -22   7     -1    -1    -3    -14   -28   -10  -66.61  -30.864187
 127   64    9     3     13    55    36    104  -66.48  -30.886103
 5     -40   -7    3     -1    -16   -36   -40  -66.46  -30.906204
 5     -40   -7    3     -1    -16   -36   -40  -66.74  -30.924456
 4     59    5     -5    1     -15   18    64   -67.04  -30.940634
 4     59    5     -5    1     -15   18    64   -67.11  -30.954571
 45    -30   -3    0     4     3     24    11   -67.45  -30.965908
 -95   7     10    16    12    5     -24   -30  -68.53  -30.974329
 11    -39   -10   -10   -10   -23   -21   -82  -68.79  -30.979645
 64    -33   -10   -6    -9    -4    -12   30   -68.93  -30.981575
 64    -33   -10   -6    -9    -4    -12   30   -69.14  -30.979525
 73    -4    0     -4    -5    -23   -36   -3   -69.45  -30.973076
 -127  -26   -6    0     3     41    -38   -31  -69.91  -30.962793
 -33   12    -2    -7    -2    42    16    22   -70.21  -30.949621
 -83   -24   -6    -4    -3    -23   -15   -70  -70.56  -30.934401
 -115  29    9     11    8     27    37    27   -70.79  -30.917227
 107   33    3     -5    -7    -4    51    61   -70.54  -30.898123
 107   33    3     -5    -7    -4    51    61   -70.65  -30.877470
 3     -7    0     8     1     -2    -28   -70  -71.19  -30.856291
 -15   13    3     0     0     -25   -59   -77  -71.72  -30.835335
 -15   13    3     0     0     -25   -59   -77  -71.95  -30.815317
 -11   -3    -4    -3    -5    -30   3     16   -71.93  -30.796669
 -11   -3    -4    -3    -5    -30   3     16   -71.78  -30.779661
 7     23    2     -5    2     30    -10   51   -71.76  -30.763908
 -36   -16   2     8     5     8     -19   -57  -72.24  -30.748468
 -36   -16   2     8     5     8     -19   -57  -72.61  -30.732557
 -55   -20   -15   -23   -23   -21   70    29   -72.41  -30.715765
 -55   -20   -15   -23   -23   -21   70    29   -71.94  -30.698599
 -25   -38   -3    5     7     6     -59   -44  -71.84  -30.682268
 75    -10   -10   -9    -5    -4    98    5    -71.83  -30.669107
 75    -10   -10   -9    -5    -4    98    5    -71.57  -30.661942
 -36   -14   -4    -4    0     -15   -31   -48  -71.43  -30.663334
 -36   -14   -4    -4    0     -15   -31   -48  -71.30  -30.674990
 20    35    9     8     5     -17   -9    20   -70.98  -30.696808
 20    35    9     8     5     -17   -9    20   -70.31  -30.726772
 -109  -30   -1    8     -4    -8    -56   -63  -69.57  -30.762955
 62    37    1     -4    -1    -9    120   22   -68.78  -30.804577
 -32   9     1     0     5     13    -25   -34  -67.98  -30.852449
 -54   -15   0     3     0     -17   -1    -20  -67.19  -30.907280
 51    -2    -2    -2    -5    -12   2     26   -66.47  -30.968840
 -114  -4    -8    -10   -17   -32   44    93   -65.28  -31.034754
 -114  -4    -8    -10   -17   -32   44    93   -64.11  -31.102661
 96    16    2     0     5     29    -33   -21  -63.52  -31.170698
 -84   -13   -1    0     -3    -33   -31   -60  -63.18  -31.237789
 17    2     2     8     6     26    2     21   -62.63  -31.303110
 -6    -25   -9    -12   -4    -13   9     -5   -61.61  -31.365839
 -6    -25   -9    -12   -4    -13   9     -5   -60.33  -31.424883
 -76   25    5     1     6     28    18    34   -59.15  -31.479280
 -76   25    5     1     6     28    18    34   -58.06  -31.528505
 -19   -33   0     9     7     -1    3     -82  -57.62  -31.572145
 54    12    1     0     3     2     8     -25  -57.15  -31.609699
 54    12    1     0     3     2     8     -25  -56.79  -31.640835
 -20   7     5     8     2     14    21    29   -56.44  -31.665302
 -20   7     5     8     2     14    21    29   -55.75  -31.683336
 -9    -9    1     2     -4    -14   -23   -5   -54.76  -31.695290
 3     4     -7    -10   -8    -27   -12   47   -53.66  -31.701664
 3     4     -7    -10   -8    -27   -12   47   -52.70  -31.702627
 5     18    6     2     -1    -10   9     3    -52.02  -31.698069
 5     18    6     2     -1    -10   9     3    -51.52  -31.687687
 11    -3    2     2     2     4     -11   -12  -51.06  -31.671415
 49    -4    -4    -2    4     41    1     41   -50.24  -31.649328
 49    -4    -4    -2    4     41    1     41   -49.26  -31.621206
 36    -6    1     -2    -1    11    14    -6   -48.31  -31.586639
 36    -6    1     -2    -1    11    14    -6   -47.48  -31.545361
 -21   -9    -3    -2    -3    3     -15   -24  -46.49  -31.497482
 -11   0     -1    -1    -4    1     -1    0    -45.36  -31.443354
 -37   -11   -1    2     -6    -47   10    -16  -44.15  -31.383108
 -15   20    1     1     -3    -23   -7    11   -42.96  -31.316774
 -15   20    1     1     -3    -23   -7    11   -41.93  -31.244299
 52    7     -3    -1    1     13    -11   -7   -40.97  -31.165668
 37    8     4     6     5     2     7     16   -40.08  -31.080811
 3     -4    -3    -4    -2    10    3     2    -39.40  -30.989515
 4     -1    -1    1     0     7     13    3    -38.65  -30.891617
 4     -1    -1    1     0     7     13    3    -37.96  -30.787075
 9     -1    -1    -6    -2    10    -19   -3   -37.15  -30.676149
 17    -3    4     7     3     5     -5    10   -36.49  -30.559309
 -38   -10   -4    -3    1     7     -7    9    -35.82  -30.436676
 9     -1    -3    0     -1    3     -14   -26  -35.39  -30.308090
 9     -1    -3    0     -1    3     -14   -26  -34.80  -30.173132
 -6    -7    -6    -11   -6    5     11    -1   -34.21  -30.031565
 12    -5    -2    -3    1     1     -28   -7   -33.74  -29.883440
 -8    5     5     7     4     -22   12    3    -33.13  -29.729197
 1     6     -4    -2    0     2     -6    -1   -32.45  -29.569304
 1     6     -4    -2    0     2     -6    -1   -31.98  -29.404009
 4     0     1     -1    -5    -8    -2    1    -31.61  -29.232821
 -13   -10   -6    -6    -5    -2    -16   -1   -31.15  -29.055079
 14    10    3     0     4     6     5     6    -30.72  -28.870218
 -4    -9    -4    -3    -6    -12   -6    -8   -30.26  -28.677481
 7     5     -1    -1    -2    3     3     6    -29.82  -28.476231
 9     -4    -2    -3    -3    2     -9    -3   -29.34  -28.265505
 -11   0     -2    2     7     17    2     0    -28.71  -28.044472
 -10   -8    -1    3     1     0     -3    -11  -28.07  -27.812109
 27    -1    -2    -1    -3    -1    -3    -11  -27.73  -27.567362
 27    -1    -2    -1    -3    -1    -3    -11  -27.50  -27.308897
 6     4     0     -5    0     5     3     4    -27.31  -27.035473
 -20   -12   -2    -2    -1    17    -5    -10  -26.33  -26.746014
 30    11    -2    -6    -12   -31   1     24   -25.88  -26.439598
 -11   -2    -3    -4    -3    4     -8    -8   -25.35  -26.115419
 3     -8    -1    4     5     8     2     -4   -25.10  -25.773073
 -12   -2    -1    0     0     -1    -6    0    -24.78  -25.412336
 -12   -2    -1    0     0     -1    -6    0    -24.32  -25.033312
 -8    0     1     -2    -3    1     -12   -5   -24.04  -24.636166
 -24   -2    1     3     1     -5    2     8    -23.62  -24.221766
 -1    1     0     -1    1     8     6     0    -23.16  -23.791140
 17    -2    -5    -4    -1    5     16    3    -22.54  -23.345831
 17    -2    -5    -4    -1    5     16    3    -22.25  -22.887644
 -22   0     3     1     -3    -6    -5    -3   -22.24  -22.419155
 -22   0     3     1     -3    -6    -5    -3   -22.19  -21.943375
 -11   -1    -2    -2    1     1     -1    -4   -21.84  -21.462568
 5     6     3     -1    -1    -5    7     8    -21.54  -20.978050
 -10   -4    0     0     1     3     9     -5   -21.15  -20.491991
 9     -2    -1    1     5     15    -17   -3   -20.65  -20.007906
 -2    2     4     5     0     -9    4     -2   -20.41  -19.530937
 -1    -1    -5    -6    -3    -16   -11   -4   -20.31  -19.065420
 -29   -4    4     3     3     6     -11   -3   -20.12  -18.615360
 -9    -1    -4    -1    -1    -2    -3    -8   -20.00  -18.183424
 6     -5    -2    -4    -3    -3    -5    -8   -19.76  -17.772743
 -21   -5    -3    -4    -2    0     0     -4   -19.44  -17.385551
 4     -3    0     -2    -1    -1    -3    2    -19.28  -17.022558
 4     -3    0     -2    -1    -1    -3    2    -19.06  -16.683870
 9     0     -4    -2    -3    -9    -5    0    -18.95  -16.368502
 9     0     -4    -2    -3    -9    -5    0    -18.83  -16.075258
 4     -1    -1    1     1     -1    8     5    -18.58  -15.802864
 -1    -2    -6    -5    -5    -8    -15   -4   -18.26  -15.551428
 -1    -2    -6    -5    -5    -8    -15   -4   -17.89  -15.322737
 30    4     5     4     1     1     -2    4    -17.71  -15.119257
 30    4     5     4     1     1     -2    4    -17.77  -14.941792
 -1    -1    -4    -6    -2    -5    -3    1    -17.50  -14.788727
 -1    -2    -1    -1    1     4     4     2    -17.14  -14.656321
 -1    -2    -1    -1    1     4     4     2    -17.01  -14.541536
 -8    -2    -3    -1    -4    -8    -5    -3   -16.75  -14.441933
 -8    -2    -3    -1    -4    -8    -5    -3   -16.42  -14.355707
 -2    2     2     3     2     6     0     1    -16.18  -14.280890
 -2    1     3     3     2     3     1     0    -15.98  -14.214853
 -2    1     3     3     2     3     1     0    -15.88  -14.154127
 -8    1     -1    1     0     2     -6    -1   -15.63  -14.094872
 -8    1     -1    1     0     2     -6    -1   -15.36  -14.034912
 11    0     -1    -1    1     3     4     0    -15.07  -13.973406
 -12   -2    0     0     -1    -3    -3    -4   -14.79  -13.910389
 -5    -1    -5    -2    0     -5    1     -1   -14.78  -13.845516
 -6    -2    0     -4    -5    -1    -1    -3   -14.71  -13.777502
 -6    -2    0     -4    -5    -1    -1    -3   -14.25  -13.705221
 -4    0     1     1     1     6     2     -1   -14.02  -13.627560
 -7    -3    -3    -3    -5    -1    -3    -3   -13.96  -13.543926
 1     -1    -2    0     0     0     2     0    -13.77  -13.453711
 2     0     -3    -3    -3    -4    -1    -1   -13.46  -13.355999
 2     0     -3    -3    -3    -4    -1    -1   -13.29  -13.249807
 -3    -3    1     -3    -1    -1    -4    -3   -13.14  -13.133987
 1     1     -2    -1    -2    2     0     0    -12.92  -13.008190
 -1    -3    0     -2    -1    -6    -4    -2   -12.71  -12.872396
 -38   1     0     2     -2    -5    -3    -2   -12.66  -12.727507
 -38   1     0     2     -2    -5    -3    -2   -12.46  -12.574276
 11    0     -7    -6    -5    -3    -1    1    -12.31  -12.413937
 -3    0     -1    0     -2    -4    -2    0    -12.23  -12.246418
 3     -2    -4    -3    -2    -2    1     -2   -12.23  -12.071104
 2     -2    -2    2     1     1     1     2    -11.97  -11.887348
 2     -2    -2    2     1     1     1     2    -12.05  -11.694967
 3     0     -2    2     -1    1     1     -2   -11.93  -11.494162
 -1    0     -6    -2    -1    -8    1     1    -11.61  -11.285109
 5     -1    2     -2    0     -1    -3    -2   -11.59  -11.067820
 1     -2    0     -3    -2    -2    0     -1   -11.56  -10.842661
 1     -2    0     -3    -2    -2    0     -1   -11.35  -10.610289
 0     -2    -2    0     0     1     -1    0    -11.37  -10.371531
 0     -2    -4    -1    -3    -4    -4    -2   -11.30  -10.126625
 0     2     2     1     0     0     3     -1   -11.20  -9.876347
 0     2     2     1     0     0     3     -1   -11.02  -9.622023
 -1    -4    -3    0     -3    0     -2    -3   -10.94  -9.365660
 -1    -4    0     -1    1     -1    -1    -1   -10.83  -9.108818
 -2    -3    -1    -4    0     -1    1     0    -10.56  -8.852715
 -2    0     0     2     0     0     -2    0    -10.56  -8.598240
 0     1     2     0     -5    -3    -3    0    -10.33  -8.345863
 -1    -1    -1    -2    -1    1     0     -1   -10.09  -8.096045
 0     -1    -3    -7    -2    -4    -3    -3   -10.12  -7.849370
 -1    -1    -2    -2    -2    -1    -2    -2   -10.07  -7.606820
 0     0     -2    0     0     1     1     -1   -9.82  -7.369237
 -1    0     -6    -4    -2    -1    0     1    -9.75  -7.137419
 0     1     1     6     1     -1    -1    1    -9.69  -6.911043
 -1    -3    -7    -3    0     -2    -2    -3   -9.55  -6.689584
 1     -2    0     -3    -1    -1    0     1    -9.46  -6.472913
 1     2     2     1     1     1     0     2    -9.29  -6.261214
 0     -1    -4    -6    -3    -3    -2    -3   -9.16  -6.055054
 0     0     2     5     3     1     0     -1   -9.02  -5.854602
 0     0     2     5     3     1     0     -1   -8.95  -5.659952
 -2    -1    -3    -1    1     -1    -1    -1   -8.98  -5.471200
 -2    -1    -3    -1    1     -1    -1    -1   -8.91  -5.287897
 1     3     1     1     -1    2     2     2    -8.90  -5.109943
 -3    -1    -3    -5    0     -1    -2    -2   -8.88  -4.937895
 -3    -1    -3    -5    0     -1    -2    -2   -8.85  -4.772566
 -2    -3    -3    -4    -2    -2    -4    -3   -8.65  -4.615029
 -2    -3    -3    -4    -2    -2    -4    -3   -8.48  -4.466636
 1     0     -2    2     -1    2     0     -1   -8.51  -4.328699
 1     0     2     -1    -1    1     -1    1    -8.53  -4.201901
 -2    -2    5     0     -2    -2    0     -1   -8.52  -4.085837
 -2    0     -1    -4    -1    -1    0     -2   -8.43  -3.978971
 -2    0     -1    -4    -1    -1    0     -2   -8.35  -3.880168
 1     -3    -2    0     0     -1    -1    -1   -8.48  -3.788638
 -1    2     3     7     2     2     2     1    -8.37  -3.703911
 1     2     0     -2    -2    -3    -1    -1   -8.45  -3.625613
 0     -2    -5    0     -1    1     1     2    -8.38  -3.553482
 0     -2    -5    0     -1    1     1     2    -8.47  -3.487176
 -2    -1    1     1     0     0     -2    -1   -8.40  -3.426089
 0     -1    0     -2    2     -3    -1    0    -8.24  -3.369989
 -1    -1    1     1     2     0     0     -1   -8.22  -3.318804
 -5    -2    -5    -5    -4    -3    -3    -3   -8.17  -3.272400
 -5    -2    -5    -5    -4    -3    -3    -3   -8.36  -3.230652
 1     -3    2     8     1     1     0     0    -8.47  -3.193561
 1     -3    2     8     1     1     0     0    -8.47  -3.161109
 -2    -1    -1    -5    -3    -2    -2    -2   -8.47  -3.132824
 -2    -1    -1    -5    -3    -2    -2    -2   -8.46  -3.108146
 1     3     1     -3    -2    0     0     -2   -8.59  -3.087195
 1     3     1     -3    -2    0     0     -2   -8.56  -3.070367
 1     0     1     -1    2     1     -1    1    -8.47  -3.057634
 -1    0     -2    -2    1     0     -2    -2   -8.47  -3.048696
 -1    0     -2    -2    1     0     -2    -2   -8.45  -3.043525
 -2    -1    -6    -4    -3    -4    -1    -2   -8.38  -3.042130
 -2    -1    -6    -4    -3    -4    -1    -2   -8.31  -3.044188
 -2    -2    4     1     -1    -1    0     -1   -8.18  -3.048760
 -1    -3    -5    -3    -1    0     -2    0    -8.04  -3.054609
 -1    -1    -2    -3    -1    0     -1    -1   -8.03  -3.060731
 -2    -4    -3    -4    -2    -2    -1    -2   -8.08  -3.066385
 -2    -4    -3    -4    -2    -2    -1    -2   -8.02  -3.071418
 0     -1    1     -2    0     -1    0     -1   -8.17  -3.075758
 -2    -1    -3    -3    2     0     0     0    -8.20  -3.079226
 -1    1     -2    -2    -3    -1    -1    0    -8.16  -3.081305
 -1    0     1     6     2     2     0     1    -8.18  -3.081270
 -1    0     1     6     2     2     0     1    -8.14  -3.078650
 0     0     0     -1    0     0     0     0    -7.95  -3.073339
 -1    0     1     2     -2    -3    -1    0    -7.94  -3.065260
 0     -3    -7    -4    -2    -4    0     -1   -8.17  -3.054201
 -2    -4    -2    -3    -3    -2    -2    -2   -8.02  -3.039654
 -2    -4    -2    -3    -3    -2    -2    -2   -8.00  -3.021710
 0     0     1     2     1     -1    -2    -1   -7.81  -3.001252
 0     0     1     2     1     -1    -2    -1   -7.70  -2.979714
 -1    -1    -2    3     2     1     -1    0    -7.65  -2.958183
 2     3     -1    -2    1     0     1     1    -7.60  -2.937159
 2     3     -1    -2    1     0     1     1    -7.87  -2.916896
 -3    -4    -1    -2    -1    -4    -1    -3   -7.99  -2.897596
 0     0     1     2     0     0     -1    -2   -7.78  -2.879831
 2     5     0     1     4     2     1     0    -7.49  -2.864159
 -3    -10   -2    -3    -4    -4    -4    -2   -7.41  -2.851212
 2     2     -1    -2    -3    -1    0     1    -7.45  -2.841547
 -1    -2    3     5     6     3     -1    -1   -7.30  -2.835221
 1     3     -2    4     -2    -2    2     1    -7.09  -2.832303
 -1    0     1     1     -1    0     -2    0    -6.72  -2.832248
 -1    0     1     1     -1    0     -2    0    -6.40  -2.834910
 -3    -4    0     -1    0     -1    -2    -2   -6.28  -2.840430
 -3    -4    0     -1    0     -1    -2    -2   -6.18  -2.849165
 -3    -2    -3    0     -2    -2    -2    -1   -5.96  -2.861610
 -2    -3    -2    -6    -5    -3    -4    -2   -5.81  -2.878217
 -2    -3    -2    -6    -5    -3    -4    -2   -5.85  -2.899500
 -5    -10   -9    -15   -20   -9    -4    -5   -5.72  -2.926135
 -5    -10   -9    -15   -20   -9    -4    -5   -5.53  -2.958959
 -1    2     0     -1    4     2     1     0    -5.35  -2.998323
 0     2     2     6     2     1     -1    0    -4.97  -3.044271
 -2    0     -4    -2    -1    -1    -1    -3   -4.97  -3.096286
 0     0     -4    -2    -4    -4    -4    -2   -4.84  -3.153068
 0     0     -4    -2    -4    -4    -4    -2   -4.71  -3.213999
 1     3     1     3     6     4     2     1    -4.69  -3.279179
 1     3     1     3     6     4     2     1    -4.70  -3.348808
 0     -3    -2    2     5     1     0     3    -4.51  -3.422711
 2     2     6     3     3     1     1     0    -4.39  -3.499876
 2     2     6     3     3     1     1     0    -4.40  -3.578569
 -5    -8    -7    -8    -12   -5    -3    -2   -4.44  -3.656678
 -5    -8    -7    -8    -12   -5    -3    -2   -4.40  -3.732504
 -2    -2    -3    -7    -11   -8    -4    -2   -4.52  -3.805279
 2     2     1     0     2     2     2     2    -4.44  -3.875431
 2     2     1     0     2     2     2     2    -4.14  -3.943694
 1     3     4     1     2     2     0     -2   -3.98  -4.010613
 1     3     4     1     2     2     0     -2   -4.06  -4.075682
 -2    -1    -2    -2    -2    -3    -3    -2   -4.01  -4.138032
 0     2     -4    5     7     2     0     -1   -3.99  -4.196882
 0     2     -4    5     7     2     0     -1   -4.22  -4.251408
 -2    -1    -1    -7    -6    -3    -2    -2   -4.23  -4.300898
 -2    -3    -4    -1    7     3     0     -1   -4.14  -4.344534
 -2    -2    -1    -2    1     -1    -3    -1   -4.00  -4.381943
 -2    0     2     1     0     0     -3    -1   -4.15  -4.413498
 0     0     0     2     0     -1    1     0    -4.35  -4.439635
 0     0     0     2     0     -1    1     0    -4.24  -4.461065
 0     0     2     4     1     1     0     0    -4.16  -4.478003
 0     0     2     4     1     1     0     0    -4.34  -4.489834
 0     -2    -1    -1    0     -2    -2    -4   -4.42  -4.496038
 0     0     1     1     2     -1    -1    2    -4.53  -4.496879
 0     0     1     1     2     -1    -1    2    -4.60  -4.493248
 -1    -1    -2    -6    -4    -4    -1    -3   -4.61  -4.486505
 -1    -1    -2    -6    -4    -4    -1    -3   -4.69  -4.477404
 -1    0     -2    1     2     3     -2    0    -4.67  -4.466567
 0     -1    0     -1    -2    1     0     1    -4.79  -4.454397
 -3    -5    -3    -3    -1    -2    -2    -1   -4.80  -4.441019
 22    0     -1    5     -2    0     -2    3    -4.85  -4.426499
 22    0     -1    5     -2    0     -2    3    -5.07  -4.411304
 -2    0     0     -4    1     0     1     1    -5.19  -4.396514
 -3    1     -1    -2    -2    1     -2    0    -5.28  -4.383036
 -3    1     3     1     -1    -2    1     -2   -5.42  -4.371149
 -8    -1    3     3     1     0     3     0    -5.59  -4.360443
 -8    -1    3     3     1     0     3     0    -5.82  -4.350506
 17    -3    -5    1     0     -3    0     0    -5.93  -4.340818
 -4    -2    -1    -2    0     -2    -1    0    -6.08  -4.330431
 -5    1     -1    -2    -3    -5    -2    -2   -6.22  -4.318560
 5     2     -2    -3    -2    2     0     2    -6.41  -4.304862
 -5    -2    1     -1    1     2     -3    -4   -6.54  -4.289714
 -7    -3    -7    -1    -1    -1    -1    -2   -6.77  -4.273980
 -8    -1    -2    -2    0     -1    -1    1    -7.05  -4.257774
